-6.501821522175054042e+02,-6.424339115602078891e+02,-6.439120900357780783e+02,-6.439927691319878704e+02,-6.431463872688512993e+02,-6.384201813843294531e+02,-6.413940601604280118e+02,-6.407833234993944416e+02,-6.377531964637838655e+02,-6.391136297820206664e+02,-6.390372391659481082e+02,-6.471674022959509784e+02,-6.541414546203612872e+02,-6.537432461691548724e+02,-6.544984016257599251e+02,-6.485741493403149889e+02,-6.462524725030955324e+02,-6.461683055683756720e+02,-6.458136125221468546e+02,-6.491258964432180392e+02,-6.522756766839969487e+02,-6.483889759608509848e+02,-6.472756906294293913e+02,-6.466136053220379836e+02,-6.514134888027849684e+02,-6.539367313352801148e+02,-6.462356617022995806e+02,-6.423230539604010119e+02,-6.464598637879504395e+02,-6.463796818009320759e+02,-6.493150446404409877e+02,-6.500243617605286772e+02,-6.452185632542420990e+02,-5.959891150181441617e+02,-5.044335208431207889e+02,-4.525671981111363493e+02,-4.400599439719437669e+02,-4.417598036504178936e+02,-4.431372244708786639e+02,-4.453482484243220938e+02,-4.483288173676590418e+02,-4.498253808309218584e+02,-4.504647702960239144e+02,-4.486225896382564429e+02,-4.469069056387772889e+02,-4.499919551763289860e+02,-4.631774829384293071e+02,-4.753464778318268031e+02,-4.898740424517947645e+02,-5.047245070487441581e+02,-5.182138121857070701e+02,-5.302469618076822826e+02,-5.415538964280374330e+02,-5.525171562149178044e+02,-5.617724250073732719e+02,-5.786049719263417046e+02,-5.884531822744811507e+02,-5.978000190784237020e+02,-6.059723216983738894e+02,-6.229986174276746169e+02,-6.326561553970835803e+02,-6.338834708069301769e+02,-6.381264243782891299e+02,-6.447002715823714425e+02,-6.483970626420699546e+02,-6.415777331899537330e+02,-6.375656371985575106e+02,-6.430445998292503873e+02,-6.436655347142221899e+02,-6.444080094347856402e+02,-6.408925219279533394e+02,-6.401912047938760679e+02,-6.410556894315128602e+02,-6.416495731607946027e+02,-6.432520557078584034e+02,-6.423458613898753811e+02,-6.376372291470120217e+02,-6.361859706274967721e+02,-6.375940066155233126e+02,-6.382081136995014958e+02,-6.393839713656726644e+02,-6.400925768724744103e+02,-6.443189585984440555e+02,-6.451510816763020557e+02,-6.401762789843365908e+02,-6.359020819358240715e+02,-6.455034004738328122e+02
5.408633761751598001e+01,5.748910374765951303e+01,5.438623040503021144e+01,5.516087176103948764e+01,5.646386762074638455e+01,5.927621732727811832e+01,5.296456130603176149e+01,5.682409485893295908e+01,6.361179971303197078e+01,5.804759111725063292e+01,6.093300607215590503e+01,5.644681737331436011e+01,5.151014815429056881e+01,4.883568039396082128e+01,4.480975284035996253e+01,4.669313655615923153e+01,5.033142264578174263e+01,5.375768705414726867e+01,5.490193170842411519e+01,5.099187305417743232e+01,5.015896029061516970e+01,5.230474035550226120e+01,5.341218576991176548e+01,5.541778015234258703e+01,5.320167516777155470e+01,4.909891423892948126e+01,5.244756045190887050e+01,5.913246360277163660e+01,5.575547453862544955e+01,5.444490840240747787e+01,5.448171069993966142e+01,5.546552440443841192e+01,5.396024906298885071e+01,1.033512420131274041e+02,1.808959801140457557e+02,2.116688927986190834e+02,2.158887554644371960e+02,2.173994913514713971e+02,2.242100003672925936e+02,2.245269061397517305e+02,2.223564294346402050e+02,2.153034371892895820e+02,2.116200851505103060e+02,2.151389658202911619e+02,2.126481008909121897e+02,1.980351881386905575e+02,1.791039872039470140e+02,1.683893583682059329e+02,1.611368452604950789e+02,1.526862482254599342e+02,1.474382228047401782e+02,1.389789646518561881e+02,1.267616221544114694e+02,1.130654187935831771e+02,1.025270140984642637e+02,8.944588161691822847e+01,8.356517014817592326e+01,8.496083942190404059e+01,7.993466702595992501e+01,6.632620138157133738e+01,6.362503794217438013e+01,6.359596157167707986e+01,6.072832850251275261e+01,5.471712192545362541e+01,5.231145163968957945e+01,5.522315221742475444e+01,5.713432847051956998e+01,5.262107559787173017e+01,5.093098294952417859e+01,5.083354480922004370e+01,5.492430263872685714e+01,5.606147551228316672e+01,5.257555666356487478e+01,5.134866947976740903e+01,5.303699993307105842e+01,5.276015504647021004e+01,5.517131607847124997e+01,5.781454961205460563e+01,5.653911490366915871e+01,5.408913775519449985e+01,5.442475974840066044e+01,5.745471365148871712e+01,5.557011350520616588e+01,5.131302967294929829e+01,5.492372492298774489e+01,5.667360929941356318e+01,5.244532923012739900e+01
3.890736539657993487e-01,1.578607719119998976e+00,3.768447786410452416e+00,5.380952415877571227e+00,1.570217936593596653e+00,4.062460521041160177e+00,9.716325568247310418e-01,1.516950939595484993e+00,6.410737189639311495e+00,3.856104535209864181e+00,5.494257498703490228e+00,9.006228824230483099e+00,1.211911164919067652e+01,5.505351895424811737e+00,4.268716169145996275e-01,-2.142364542618248047e-01,4.184896340444170804e+00,3.590058959838012154e+00,3.252178057487814522e-01,-1.792931710809126500e+00,5.596954261968558608e-01,-2.289522861921875208e-01,8.891597022637633962e-01,3.188964836112073264e+00,7.184034413109065653e+00,5.579751668935098330e+00,4.986089203790912805e+00,7.232359653708878788e+00,8.817157118996540532e+00,6.945198040545574436e+00,7.128977482987326475e+00,7.023495453549132961e+00,1.044072826451486691e+00,2.272555469938977168e+01,3.428460032995646145e+01,2.379792961296340081e+01,2.030811265547600897e+01,2.511366134034106423e+01,3.375544929619341872e+01,4.087338096677432020e+01,4.463632249702376953e+01,4.455145309422199063e+01,4.261607288245871672e+01,3.440860334958145472e+01,2.285866855549733856e+01,7.507050959506066157e+00,4.658739269488100909e+00,7.545485505670962212e+00,1.279678301189472478e+01,1.774803037477750678e+01,2.115963795903310540e+01,1.683059190287660556e+01,1.419899838374053047e+01,9.613200088629117346e+00,5.518291908606340002e+00,5.391546156123538935e+00,8.397436822808680645e+00,1.199762837507206470e+01,6.725616101979657202e+00,2.632640460976845009e+00,5.266616522600255479e+00,5.479360676699934984e+00,7.770457931440151178e+00,6.871954503261946456e+00,7.663245362173096709e+00,4.434368949071989086e+00,2.652279709304270483e+00,1.726738917368557225e+00,-1.964731841144594648e+00,-2.310531762448456483e+00,-1.661576516756802846e+00,-1.360748583103207121e+00,-4.663776239913991262e+00,-4.111686561611516133e+00,-3.505767401396628458e+00,-5.050172715292231551e+00,-5.036705746263169914e+00,-5.084434589230268031e+00,-4.771449440616459370e+00,-3.486232267938823348e+00,-5.453457606101322241e+00,-4.128324632886089418e+00,2.819440104666973479e+00,-8.934204904291307425e-01,9.250358744528741628e-01,-3.392608677714219478e-01,-1.303945513570836212e+00
1.356294469284031479e+01,1.488992802684817818e+01,2.007176925801519474e+01,1.975609530681583692e+01,1.459907702585071831e+01,1.570998984067391468e+01,2.239199568476279012e+01,1.655296389173886240e+01,1.638460343578776701e+01,1.666382531053028160e+01,1.453881333631657036e+01,1.934996797478020625e+01,2.444614852300431806e+01,2.132043259407976166e+01,1.740736759819397506e+01,1.619894186170113315e+01,2.205547610276537540e+01,1.853890694014777552e+01,1.142627354588619859e+01,1.025019121219758667e+01,1.279199998438156705e+01,1.297102981863778481e+01,1.422574719064767557e+01,1.498517448425150356e+01,1.814571068286799971e+01,1.837775486373567446e+01,1.797577596962480939e+01,1.711992199637793988e+01,1.910498151327013616e+01,1.838287742585330875e+01,1.830111105021464724e+01,1.507224046162041020e+01,1.548662472057610984e+01,1.652281034162536599e+01,-6.180120966024579943e+00,-1.835311047005112073e+01,-1.881223462971705374e+01,-1.657698119478383703e+01,-1.317393079026185632e+01,-7.307575810968284458e+00,-2.732084753507574959e+00,2.584468392373086676e+00,1.399127180822479222e-01,-8.915538943708915198e+00,-8.621093139898238888e+00,3.866444019694907475e+00,2.226404319124098663e+01,3.161977365902875192e+01,3.246660663495285348e+01,3.544091880030939734e+01,3.537213367654811691e+01,2.969936590498938855e+01,2.813019610520735014e+01,2.491324961749557332e+01,2.353173129449274725e+01,2.646364758404169848e+01,3.148721559048838259e+01,3.031758033468995706e+01,2.471885851255063571e+01,2.144414322445196674e+01,1.912473902941296444e+01,2.159420226899725392e+01,2.256503195705227682e+01,2.128506841642217040e+01,2.343315397808611777e+01,2.008981326372162357e+01,2.030858097730454404e+01,2.572314253275911256e+01,2.189056879688684631e+01,1.851214760701988027e+01,1.675559432886283417e+01,1.754874457891185813e+01,1.879798432078322179e+01,1.693344023487519934e+01,1.265167464222915328e+01,1.192057241442863358e+01,8.837336559190855922e+00,8.066913073131997791e+00,9.909630350079238426e+00,1.280806401196533173e+01,1.116184657538387626e+01,7.135543479591130556e+00,1.375634289351698669e+01,1.703581303168274275e+01,1.665229703764642011e+01,1.122298353390078240e+01,1.092343071455829140e+01
5.356330954888389506e+00,1.182725669221480036e+00,-1.909517452674994731e-01,-1.573066530499301896e+00,-2.608756335651129632e+00,-2.101128817127169590e+00,3.420687624770491375e+00,-2.861839942214449706e-01,-1.891140132857586309e+00,-4.023934771117216869e+00,-5.067125925092394567e+00,1.032288770656945687e+00,2.601945331779733195e+00,2.955887998549831419e+00,1.558746886980652002e+00,-4.424108614907371617e+00,1.663259338530789222e+00,1.172581582580927151e+00,-3.061630464290280962e+00,-7.831118020811642655e-01,3.525317362062041937e+00,-5.273661784708476574e-01,-2.342542824546188562e+00,-3.899467753778476986e+00,-3.837561899044452218e+00,-4.489778871497985158e+00,-4.992988146932384907e+00,-1.512359008844258002e+00,1.590719987018991866e+00,1.503711177280808498e+00,-2.711128709669720638e-01,-3.538777116835220671e+00,-2.865827887424809539e+00,-1.439786462989674654e+01,-3.843573673273215263e+01,-4.836255433538356385e+01,-5.460757437086023458e+01,-6.066106346944587813e+01,-6.105757176669170860e+01,-6.180631838138315715e+01,-6.141460855191937185e+01,-5.905126411472022596e+01,-6.108399416508697755e+01,-5.341605384633142251e+01,-3.186172386128184542e+01,-3.441642493327708330e+00,1.416615067900546698e+01,1.828526033483902324e+01,1.112864320205319402e+01,9.214916740670405559e+00,7.668911092348055902e+00,7.218686928621499632e+00,3.371014791348541983e+00,-3.440890603864373176e+00,-4.051472524890057159e+00,-8.564631404661002811e-01,2.063194765969127875e+00,2.978777525436797635e+00,-7.278311060093768381e-01,-2.536505467864713204e+00,-6.324787509429630639e+00,-3.056265770300499618e+00,-3.913966076116576431e+00,-5.132026722169128696e+00,-1.761030172899772372e+00,-5.411737529850421780e+00,-4.676869985167638077e+00,1.306466783209881743e+00,4.268165915969136748e+00,2.325352472421306160e+00,9.923672194139282476e-01,5.156288618233793031e+00,6.730540988986385642e+00,-2.712485045622071156e-01,-1.132437303299236753e+00,3.053789857391294049e+00,-3.049091881100161938e+00,-3.599026896293703093e+00,-1.938778816358504020e+00,-1.650471949010354100e+00,-3.590339871455505150e-01,-3.048210744804443095e+00,-6.045257816604024725e+00,-4.766328411896074257e+00,-7.164983528848317462e+00,-9.309842521918096026e+00,-2.057681814347535720e+00
1.039331072197513528e+01,9.939508821126558757e+00,6.485889365480102420e+00,6.112488501103744198e+00,5.761245883674297907e+00,6.637184077474339361e+00,5.636631093197744136e+00,2.823213226501902540e+00,1.970586773382660528e+00,7.206627767463894330e+00,3.716551337622393536e+00,3.349416315427636182e+00,7.189690067474153068e+00,8.094942664459367165e+00,7.201441078423815867e+00,4.809902023833954487e+00,8.722682707821959980e+00,7.959107055612257398e+00,6.955451686766462416e+00,1.110663356023007609e+01,1.242734833239415693e+01,8.676830178746451239e+00,5.010817773012176346e+00,4.856286081731270521e+00,5.898125186488971217e+00,4.224220425088197395e+00,5.567971052332271853e+00,5.668855664179528908e+00,8.679650409483901541e+00,9.414794886239153726e+00,2.957454169950546330e+00,5.254605264284940347e+00,1.669962970942918901e+00,-7.281128374273341919e+00,-1.476998942553226168e+00,-3.475685681899858714e+00,-5.815615899980143944e+00,-1.239237598850925082e+01,-2.005561631769120368e+01,-2.384165941082605045e+01,-2.306031813468997882e+01,-1.860937205580508547e+01,-1.121579687284889637e+01,1.633861025306715398e+00,1.636254375664255534e+01,2.096624834957886918e+01,1.626650208327202307e+01,1.425608596412449458e+01,9.342788100438008669e+00,1.089989175480233996e+01,1.002382227818970684e+01,9.627985488281588289e+00,9.549704537734255538e+00,9.134082830566423894e+00,8.349591610709545364e+00,1.035807724196831359e+01,8.711323204425719169e+00,5.609895165612729606e+00,-6.094624059340758571e-02,1.805612926171200838e+00,-1.593034295044396531e-01,-4.584540876720021529e+00,-3.715782992614473201e+00,-1.834866630316327685e+00,5.557397515180103609e-01,1.434860726922098539e+00,-2.538837781246310321e-01,1.924467291174970507e-01,5.275764566331965000e+00,5.760015671825584604e+00,2.430320393691740577e+00,7.137506525437394167e+00,8.515891179337659267e+00,6.964792944310509881e+00,7.562036462181854546e+00,1.092878319740723470e+01,8.737407534910838436e+00,5.034438376032076334e+00,6.112074955357824635e+00,8.755776690903537940e+00,7.655725427940625494e+00,8.394114067142421476e+00,4.639135574449756660e+00,7.773167314914308790e-01,2.815587667723062459e+00,8.013603016180363525e+00,1.339468405361349213e+01
2.349738108067133791e+00,4.828948785799571652e+00,3.929032458344606571e+00,4.324103042090879256e+00,5.679010219761167377e+00,-3.045643190957837421e-01,-3.192874363730049847e+00,-7.130124059395438252e+00,-7.350900163680701205e+00,-6.477962264151619909e-01,-4.906270483208841959e+00,-1.191635065901411750e+01,-4.285376703648001495e+00,4.873127460904631558e-01,-1.065698450753020721e+00,-1.710431447131626204e+00,-1.679040092748908641e+00,6.164742373021797617e-02,4.118795073821288177e+00,5.213315447562340665e+00,5.059943089097871383e-01,1.489994569184575068e+00,9.314127399276403985e-01,3.074295385608603048e-01,1.660813309066952570e+00,1.873770305103517941e+00,-4.354623472893943692e-01,-7.000520333583946098e+00,-7.558325612277432271e+00,-3.647886529448427950e+00,-5.925958070599369520e+00,-1.069094126046556736e+00,-1.606694919583057546e+00,-1.344414866216254012e+01,-8.280493876821237720e+00,-4.583424749298218082e+00,-6.130017256008158943e-01,-3.408817799936621484e-01,-2.089505781286880026e+00,-6.034764447867961401e+00,-5.258334932120888539e+00,-4.983854828311562457e+00,-8.920646274537344933e-01,6.801517736755022803e+00,-1.478750826973053600e+00,-2.299994598930820544e+01,-3.770061858611701666e+01,-3.520662527517515628e+01,-3.016812424883609367e+01,-2.466234773611960662e+01,-1.772141772347375621e+01,-1.433502608057287731e+01,-9.711766859170015920e+00,-1.135907427668851177e+01,-1.541445733484145109e+01,-1.052589009417627608e+01,-1.007990116591797047e+01,-1.300609840190483268e+01,-1.285889740328859610e+01,-5.876394455261553240e+00,-1.923858463898362015e+00,-3.690251456160311694e+00,-4.623720784567133535e+00,-5.191071706262969876e+00,-3.830557515171121530e+00,1.673966945210873636e+00,1.283667844984459627e+00,1.871088537653351480e+00,7.621107857937281516e-01,-1.696748018418832160e-01,-5.077198199951287627e+00,-3.541105361021216424e+00,-2.388499865537224043e+00,7.262235952189322052e-01,1.194614583021925469e+00,-2.122957145564665193e+00,-4.009892138310655163e+00,-1.018304699120337276e+01,-5.503347941481566252e+00,-3.842499461645189740e+00,-3.471336291996315104e+00,1.310874654095666170e+00,8.595672570857517680e-01,-2.619549029878958990e+00,-2.903965866561114773e+00,-2.726850295407243774e-01,3.456767145333139002e+00
-4.429613350505623437e+00,6.004159524314831575e-01,4.064403997068241736e+00,4.899971096625558076e+00,7.246229855605664127e+00,1.920881081982843241e+00,-3.739582602742527850e+00,-7.003120096127394056e+00,-8.355076336312949437e+00,-5.560511724360928554e+00,-5.445783281013895305e+00,-8.044431183367816374e+00,-6.373876656107803740e+00,-2.439799885227570686e-01,2.046346806161380094e+00,7.403784411611893379e-01,-1.638029941495935393e+00,1.151087932624743349e-01,5.477860298762331936e+00,6.338132159387415143e+00,7.572306523995169236e+00,3.309828020074208510e+00,3.249081144359244333e-01,-2.361269267091776314e+00,-1.344570347910875929e+00,3.073409693277477928e-01,-1.781688512016270654e+00,-7.586267580603145433e+00,-7.997509719618243196e+00,-2.207604523759191917e+00,-1.032293365902507754e+00,-3.174726846431457972e+00,-3.625705516231952918e-01,-1.503425557715830152e+01,-2.350667668618439521e+01,-1.693831086486663651e+01,-1.348466653042023822e+01,-6.977233871764431328e+00,-4.589798614210965688e+00,-4.803684149312239526e+00,-1.888363785898001801e+00,-2.072953263359633702e-01,-3.238668359828026588e+00,-1.359248689514950925e+01,-3.417333104019095913e+01,-4.274952701075222450e+01,-3.548088628101994146e+01,-3.132327749363660274e+01,-2.629567788966470943e+01,-2.211027844980067414e+01,-1.618699477948387866e+01,-9.243986083657384611e+00,-2.928615558722822865e+00,-5.002718796079068220e+00,-8.535084789027957086e+00,-3.978091044689578304e+00,-4.660071999342469518e+00,-1.108977559211990283e+01,-1.266368962085364203e+01,-9.755525373954846202e+00,-6.219065141325547330e+00,-1.290187622270105194e+00,-3.087232015179789402e-01,-2.473385035723802083e+00,-1.280774434685393093e+00,3.207842511891397574e+00,2.549457653917873934e+00,1.892694689013317610e+00,1.330943422637802520e+00,-6.433162683109800994e-01,-2.738440813671999319e+00,-3.863219621252911296e+00,-4.829937726013140420e+00,-4.394406502494029532e+00,-2.574243086997145102e+00,-1.458260030820294206e+00,-3.804069485054547783e+00,-6.236226710758566938e+00,-2.192524858225764817e+00,-3.183065995028757200e+00,-2.564637978428065956e+00,-1.871747142047770485e+00,-1.173731543996040738e+00,-5.123014976368684970e+00,-7.561598620310480356e+00,-1.298020766312962593e+00,-1.275321244780109886e-01
-8.168648592550402654e+00,-4.736051148569526248e+00,3.123385693988200984e-01,8.919939526563234189e-01,7.680241123546890369e-01,2.275865495382876080e-01,-2.043466623283299644e+00,-5.134102314107385823e+00,-7.022667087615269921e+00,-3.873704925511063379e+00,4.607416905671424256e-02,3.103738795784280136e+00,8.994678218285789839e-01,3.070557305336104825e+00,2.792004259859501403e+00,5.241761861870485539e+00,4.908217693061709852e+00,3.860092212142458123e+00,5.405579952292042023e+00,5.954840707331940486e+00,1.194157584895062563e+01,8.508906423204980030e+00,5.714696213488912768e+00,7.921829284680923955e+00,7.560421937060756825e+00,4.890774066618478244e+00,1.271091549774241436e+00,1.497822042753963023e+00,-2.268910142510222605e-01,-3.266384261015347068e-01,1.804232054663468920e+00,-4.035965587700072743e-01,-4.935337753635823388e-01,-1.248659933066813466e+01,-3.300393875881397321e+01,-3.519336476141346282e+01,-2.686561990829531510e+01,-1.449345590907204162e+01,-1.426512283861471531e+01,-9.545494585478454752e+00,-5.222806230791330329e+00,-5.399980798447197472e+00,-1.269104721453306972e+01,-3.149819142955307427e+01,-4.038171292359150755e+01,-2.588965929990722259e+01,-1.250567661991442492e+01,-1.467646587756693677e+01,-1.262243496248105501e+01,-9.271282458974226870e+00,-5.797035357279346712e+00,-1.003398669912478391e+00,4.497944367455921078e-01,5.252417506907804068e+00,3.999610903504643655e+00,2.415774151749762844e+00,-1.208773798293514279e-01,1.632587531232619904e+00,-1.077292641605603229e+00,-3.860702218467961355e+00,-3.225904626965083288e+00,-2.050731217311645871e+00,1.980099904810335376e+00,3.903638626062635453e+00,3.514943581727626665e+00,3.495540159384364909e+00,6.569809260170428322e-01,1.030607703431749345e+00,1.560931906889868381e+00,2.124306111026129429e+00,1.085483252689918521e+00,-1.265541403268541032e+00,-1.163408311115153415e+00,-2.154478586687686548e+00,-3.858886638986892770e+00,1.486378526431800351e+00,1.520820142560573407e+00,6.692142832030700816e+00,5.522707373467139469e+00,4.911880056585680165e+00,3.792819289278035022e+00,-1.725667065458778904e+00,1.916171794570023845e+00,1.611651323401081637e+00,2.221898375041537754e+00,6.935624333753022341e+00,5.034543186980618756e+00
-1.136956641686372560e+00,-4.147329578862887445e+00,-3.264446513077731815e+00,-2.988218099909728309e+00,-7.184112690872041185e+00,-4.640068955064849732e+00,5.005008128971669135e-02,-1.641914043656854894e+00,-9.107732677612208505e+00,-8.653026948797794660e+00,-1.783430607129157464e+00,1.660275879418176892e+00,-6.817274957036429939e-01,-1.176883360039046034e+00,5.992460125066085830e-01,3.706970482489496899e+00,2.660099865954842713e+00,-2.524145168652176974e+00,-4.198062292935391682e+00,-4.813632294401207545e+00,-3.443968440024433697e+00,-3.953426283911467554e+00,5.232327719505052155e-01,3.460368782390556230e+00,1.033098107705572755e+00,2.608256023171892313e+00,-1.184856922468493945e+00,-3.629071771885426401e+00,-5.212728456367661245e+00,-7.397313260587131012e+00,-5.897784152983093442e+00,-4.993516416658995816e+00,-5.119417881478914190e+00,-1.054026683598193515e+01,-2.409030916881021511e+01,-2.845841940400616465e+01,-2.355127343519772865e+01,-2.441063917008607120e+01,-2.724623685941063655e+01,-2.341548127380145417e+01,-2.044858030718101105e+01,-2.220291517228490363e+01,-2.888279277665304789e+01,-3.652271387721559393e+01,-2.709099150245067378e+01,-1.874871659988850325e+01,-1.987607890548931522e+01,-2.145574060192880594e+01,-1.944830103646688357e+01,-2.195440335861154324e+01,-1.837728777211173536e+01,-1.042095312525614759e+01,-1.017489771964326906e+01,-3.052584990944360310e+00,-4.556727550727923681e-02,-1.336660546933486460e+00,2.331997197958451395e-01,3.307557193342880009e+00,2.298516005496708203e+00,-2.223097656597544436e+00,-3.566647311388333019e+00,-1.415782043467654905e+00,1.892331287458828282e+00,4.575203108413302466e+00,2.115127300893178131e+00,4.284887239263639458e-01,2.631824959058738145e+00,2.413414622093112971e+00,1.858952557918553739e+00,6.181110672106987280e+00,1.951009546623594604e+00,-2.420387184127605895e+00,-1.898960854184101654e+00,-3.537888327683905487e+00,-7.785101845430123291e+00,-2.313679069744677630e+00,3.296738367821120619e+00,1.551687189724993976e-01,9.587759599288725454e-02,3.561921294720292064e+00,3.372291843469497064e+00,-2.233400548207808534e+00,-2.751539944996463927e+00,1.078468961309221763e+00,2.367656513848698463e+00,-4.272762135947000273e-01,-4.064498907394634486e+00
